#          time          flux      flux_err   quality  sector 
      1488.352176006    1.02174    0.00112       0       6 
      1488.353564871    1.02115    0.00112       0       6 
      1488.354953737    1.02158    0.00112       0       6 
      1488.356342603    1.01854    0.00112       0       6 
      1488.357731469    1.02043    0.00112       0       6 
      1488.359120334    1.02039    0.00112       0       6 
      1488.360509200    1.02041    0.00112       0       6 
      1488.361898066    1.02159    0.00112       0       6 
      1488.363286932    1.01988    0.00112       0       6 
      1488.364675797    1.02100    0.00112       0       6 
      1488.366064663    1.02200    0.00112       0       6 
      1488.367453528    1.01843    0.00112       0       6 
      1488.368842394    1.02138    0.00112       0       6 
      1488.370231260    1.02246    0.00112       0       6 
      1488.371620126    1.02292    0.00112       0       6 
      1488.373008991    1.02172    0.00112       0       6 
      1488.374397857    1.02023    0.00112       0       6 
      1488.375786723    1.02184    0.00112       0       6 
      1488.377175588    1.02053    0.00112       0       6 
      1488.378564454    1.02059    0.00112       0       6 
      1488.379953320    1.02455    0.00112       0       6 
      1488.381342185    1.02292    0.00112       0       6 
      1488.382731051    1.02109    0.00112       0       6 
      1488.384119917    1.02106    0.00112       0       6 
      1488.385508782    1.02175    0.00112       0       6 
      1488.386897648    1.02249    0.00112       0       6 
      1488.388286514    1.01911    0.00112       0       6 
      1488.389675379    1.02299    0.00112       0       6 
      1488.391064245    1.01990    0.00112       0       6 
      1488.392453110    1.02229    0.00112       0       6 
      1488.393841976    1.02172    0.00112       0       6 
      1488.395230842    1.01671    0.00112       0       6 
      1488.396619707    1.02155    0.00112       0       6 
      1488.398008573    1.02041    0.00112       0       6 
      1488.399397439    1.02335    0.00112       0       6 
      1488.400786304    1.02180    0.00112       0       6 
      1488.402175170    1.02296    0.00112       0       6 
      1488.403564036    1.02266    0.00112       0       6 
      1488.404952901    1.02277    0.00112       0       6 
      1488.406341767    1.02163    0.00112       0       6 
      1488.407730632    1.02091    0.00112       0       6 
      1488.409119498    1.01807    0.00112       0       6 
      1488.410508364    1.02264    0.00112       0       6 
      1488.411897229    1.01915    0.00112       0       6 
      1488.413286095    1.02092    0.00112       0       6 
      1488.414674960    1.02020    0.00112       0       6 
      1488.416063826    1.01983    0.00112       0       6 
      1488.417452692    1.02240    0.00112       0       6 
      1488.418841557    1.01960    0.00112       0       6 
      1488.420230423    1.02126    0.00112       0       6 
      1488.421619288    1.02017    0.00112       0       6 
      1488.423008154    1.01836    0.00112       0       6 
      1488.424397019    1.01977    0.00112       0       6 
      1488.425785885    1.02123    0.00112       0       6 
      1488.427174751    1.01754    0.00112       0       6 
      1488.428563616    1.02110    0.00112       0       6 
      1488.429952482    1.01892    0.00112       0       6 
      1488.431341347    1.02079    0.00112       0       6 
      1488.432730213    1.02060    0.00112       0       6 
      1488.434119078    1.01700    0.00112       0       6 
      1488.435507944    1.02077    0.00112       0       6 
      1488.436896809    1.02114    0.00112       0       6 
      1488.438285675    1.02018    0.00112       0       6 
      1488.439674540    1.02056    0.00112       0       6 
      1488.441063406    1.02313    0.00112       0       6 
      1488.442452271    1.02107    0.00112       0       6 
      1488.443841137    1.01969    0.00112       0       6 
      1488.445230002    1.01848    0.00112       0       6 
      1488.446618868    1.02298    0.00112       0       6 
      1488.448007733    1.01778    0.00112       0       6 
      1488.449396599    1.01997    0.00112       0       6 
      1488.450785464    1.02420    0.00112       0       6 
      1488.452174330    1.02177    0.00112       0       6 
      1488.453563195    1.01810    0.00112       0       6 
      1488.454952061    1.02175    0.00112       0       6 
      1488.456340926    1.02102    0.00112       0       6 
      1488.457729792    1.02049    0.00112       0       6 
      1488.459118657    1.02053    0.00112       0       6 
      1488.460507523    1.02265    0.00112       0       6 
      1488.461896388    1.02176    0.00112       0       6 
      1488.463285254    1.01927    0.00112       0       6 
      1488.464674119    1.02129    0.00112       0       6 
      1488.466062984    1.02299    0.00112       0       6 
      1488.467451850    1.02042    0.00112       0       6 
      1488.468840715    1.02216    0.00112       0       6 
      1488.470229581    1.02106    0.00112       0       6 
      1488.471618446    1.02115    0.00112       0       6 
      1488.473007312    1.02462    0.00112       0       6 
      1488.474396177    1.02040    0.00112       0       6 
      1488.475785043    1.02055    0.00112       0       6 
      1488.477173908    1.02081    0.00112       0       6 
      1488.478562774    1.02131    0.00112       0       6 
      1488.479951639    1.02043    0.00112       0       6 
      1488.481340504    1.02475    0.00112       0       6 
      1488.482729370    1.02175    0.00112       0       6 
      1488.484118235    1.01877    0.00112       0       6 
      1488.485507101    1.02282    0.00112       0       6 
      1488.486895966    1.02182    0.00112       0       6 
      1488.488284832    1.02222    0.00112       0       6 
      1488.489673697    1.02146    0.00112       0       6 
      1488.491062562    1.02426    0.00112       0       6 
      1488.492451428    1.02116    0.00112       0       6 
      1488.493840293    1.02223    0.00112       0       6 
      1488.495229158    1.02264    0.00112       0       6 
      1488.496618024    1.02293    0.00112       0       6 
      1488.498006889    1.02312    0.00112       0       6 
      1488.499395755    1.02295    0.00112       0       6 
      1488.500784620    1.02017    0.00112       0       6 
      1488.502173485    1.02231    0.00112       0       6 
      1488.503562351    1.02012    0.00112       0       6 
      1488.504951216    1.01990    0.00112       0       6 
      1488.506340081    1.02081    0.00112       0       6 
      1488.507728947    1.01983    0.00112       0       6 
      1488.509117812    1.02191    0.00112       0       6 
      1488.510506677    1.02138    0.00112       0       6 
      1488.511895543    1.01960    0.00112       0       6 
      1488.513284408    1.02285    0.00112       0       6 
      1488.514673273    1.01945    0.00112       0       6 
      1488.516062139    1.02057    0.00112       0       6 
      1488.517451004    1.02312    0.00112       0       6 
      1488.518839869    1.01935    0.00112       0       6 
      1488.520228735    1.01928    0.00112       0       6 
      1488.521617600    1.02138    0.00112       0       6 
      1488.523006465    1.02098    0.00112       0       6 
      1488.524395331    1.02242    0.00112       0       6 
      1488.525784196    1.01936    0.00112       0       6 
      1488.527173061    1.02145    0.00112       0       6 
      1488.528561927    1.02247    0.00112       0       6 
      1488.529950792    1.01775    0.00112       0       6 
      1488.531339657    1.02098    0.00112       0       6 
      1488.532728522    1.01960    0.00112       0       6 
      1488.534117388    1.02494    0.00112       0       6 
      1488.535506253    1.02308    0.00112       0       6 
      1488.536895118    1.01739    0.00112       0       6 
      1488.538283984    1.02220    0.00112       0       6 
      1488.539672849    1.02167    0.00112       0       6 
      1488.541061714    1.01919    0.00112       0       6 
      1488.542450579    1.01978    0.00112       0       6 
      1488.543839445    1.02329    0.00112       0       6 
      1488.545228310    1.02020    0.00112       0       6 
      1488.546617175    1.02426    0.00112       0       6 
      1488.548006041    1.02071    0.00112       0       6 
